transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
3124,1032,2033,44360.71,01/01/2023 00:52,1,American Express,City-8,Groceries,46,Purchase at Merchant-2033
3125,1095,2034,72180.26,01/01/2023 00:52,1,American Express,City-8,Gas Station,64,Purchase at Merchant-2034
3126,1006,2049,8620.88,01/01/2023 00:52,1,American Express,City-39,Gas Station,57,Purchase at Merchant-2049
3127,1052,2084,42670.73,01/01/2023 00:52,1,American Express,City-34,Gas Station,66,Purchase at Merchant-2084
3128,1057,2021,5912.22,01/01/2023 00:52,0,MasterCard,City-46,Gas Station,23,Purchase at Merchant-2021
3129,1030,2052,41290.29,01/01/2023 00:52,1,American Express,City-38,Groceries,55,Purchase at Merchant-2052
3130,1070,2059,1308.58,01/01/2023 00:52,0,Discover,City-22,Retail,22,Purchase at Merchant-2059
3131,1028,2011,8601.51,01/01/2023 00:52,0,Discover,City-5,Gas Station,45,Purchase at Merchant-2011
3132,1097,2033,5315.16,01/01/2023 00:52,0,Discover,City-8,Travel,31,Purchase at Merchant-2033
3133,1100,2087,9452.07,01/01/2023 00:52,0,Discover,City-8,Groceries,46,Purchase at Merchant-2087
3134,1008,2055,10790.33,01/01/2023 00:52,1,American Express,City-24,Gas Station,62,Purchase at Merchant-2055
3135,1018,2089,3201.16,01/01/2023 00:52,0,MasterCard,City-32,Restaurant,57,Purchase at Merchant-2089
3136,1065,2019,95290.62,01/01/2023 00:52,1,Discover,City-35,Online Shopping,51,Purchase at Merchant-2019
3137,1038,2069,15940.40,01/01/2023 00:52,1,American Express,City-30,Gas Station,67,Purchase at Merchant-2069
3138,1030,2027,87870.09,01/01/2023 00:52,1,Discover,City-9,Groceries,19,Purchase at Merchant-2027
3139,1094,2010,6321.03,01/01/2023 00:52,0,Visa,City-16,Retail,20,Purchase at Merchant-2010
3140,1074,2081,850.70,01/01/2023 00:52,1,American Express,City-38,Online Shopping,35,Purchase at Merchant-2081
3141,1041,2094,7015,01/01/2023 00:52,0,Discover,City-4,Groceries,66,Purchase at Merchant-2094
3142,1074,2035,8665.88,01/01/2023 00:52,0,Discover,City-13,Online Shopping,46,Purchase at Merchant-2035
3143,1077,2082,3330.51,01/01/2023 00:52,1,American Express,City-32,Groceries,27,Purchase at Merchant-2082
3144,1099,2090,595.89,01/01/2023 00:52,0,Discover,City-8,Gas Station,18,Purchase at Merchant-2090
3145,1087,2083,1780.43,01/01/2023 00:52,1,Discover,City-21,Online Shopping,28,Purchase at Merchant-2083
3146,1042,2025,3638.24,01/01/2023 00:52,0,MasterCard,City-42,Retail,62,Purchase at Merchant-2025
3147,1031,2092,90510.91,01/01/2023 00:52,1,American Express,City-24,Groceries,64,Purchase at Merchant-2092
3148,1039,2048,95660.32,01/01/2023 00:52,1,American Express,City-34,Gas Station,51,Purchase at Merchant-2048
3149,1019,2073,5648.64,01/01/2023 00:52,0,Discover,City-26,Online Shopping,52,Purchase at Merchant-2073
3150,1085,2085,7686.44,01/01/2023 00:52,0,American Express,City-1,Travel,53,Purchase at Merchant-2085
3151,1067,2083,45200.22,01/01/2023 00:52,1,American Express,City-12,Gas Station,63,Purchase at Merchant-2083
3152,1029,2066,42370.66,01/01/2023 00:52,1,Discover,City-26,Gas Station,28,Purchase at Merchant-2066
3153,1053,2078,7870.53,01/01/2023 00:52,0,MasterCard,City-20,Travel,31,Purchase at Merchant-2078
3154,1039,2021,6232.84,01/01/2023 00:52,0,Visa,City-9,Travel,55,Purchase at Merchant-2021
3155,1036,2054,3715.17,01/01/2023 00:52,0,American Express,City-14,Travel,46,Purchase at Merchant-2054
3156,1008,2020,5905.33,01/01/2023 00:52,0,MasterCard,City-26,Travel,54,Purchase at Merchant-2020
3157,1072,2041,7786.02,01/01/2023 00:52,0,Visa,City-12,Online Shopping,68,Purchase at Merchant-2041
3158,1076,2056,3486.84,01/01/2023 00:52,0,Discover,City-47,Groceries,49,Purchase at Merchant-2056
3159,1095,2049,2857.59,01/01/2023 00:52,0,Discover,City-20,Groceries,18,Purchase at Merchant-2049
3160,1023,2004,84360.62,01/01/2023 00:52,1,Discover,City-22,Gas Station,67,Purchase at Merchant-2004
3161,1081,2078,9458.24,01/01/2023 00:52,0,Discover,City-33,Groceries,53,Purchase at Merchant-2078
3162,1087,2032,25200.30,01/01/2023 00:52,1,American Express,City-35,Groceries,46,Purchase at Merchant-2032
3163,1055,2010,8417.37,01/01/2023 00:52,0,MasterCard,City-47,Groceries,48,Purchase at Merchant-2010
3164,1072,2035,13770.22,01/01/2023 00:52,1,Discover,City-19,Groceries,20,Purchase at Merchant-2035
3165,1064,2016,8102.78,01/01/2023 00:52,0,Visa,City-46,Restaurant,22,Purchase at Merchant-2016
3166,1007,2069,4622.84,01/01/2023 00:52,0,MasterCard,City-25,Groceries,38,Purchase at Merchant-2069
3167,1045,2015,370.29,01/01/2023 00:52,1,American Express,City-48,Online Shopping,60,Purchase at Merchant-2015
3168,1083,2088,450.79,01/01/2023 00:52,0,American Express,City-38,Groceries,28,Purchase at Merchant-2088
3169,1086,2071,6030.39,01/01/2023 00:52,1,American Express,City-14,Online Shopping,65,Purchase at Merchant-2071
3170,1049,2053,11930.91,01/01/2023 00:52,1,American Express,City-29,Gas Station,37,Purchase at Merchant-2053
3171,1068,2009,78380.17,01/01/2023 00:52,1,Discover,City-5,Gas Station,61,Purchase at Merchant-2009
3172,1041,2043,12350.14,01/01/2023 00:52,1,American Express,City-18,Groceries,29,Purchase at Merchant-2043
3173,1090,2082,20800.12,01/01/2023 00:52,1,American Express,City-30,Online Shopping,35,Purchase at Merchant-2082
3174,1054,2012,80620.91,01/01/2023 00:52,1,American Express,City-42,Gas Station,36,Purchase at Merchant-2012
3175,1053,2047,73690.46,01/01/2023 00:52,1,American Express,City-36,Gas Station,33,Purchase at Merchant-2047
3176,1020,2043,41310.60,01/01/2023 00:52,1,Discover,City-32,Retail,23,Purchase at Merchant-2043
3177,1039,2100,23060.21,01/01/2023 00:52,1,American Express,City-23,Groceries,20,Purchase at Merchant-2100
3178,1049,2035,4498.76,01/01/2023 00:52,0,Discover,City-2,Restaurant,26,Purchase at Merchant-2035
3179,1024,2019,2768.94,01/01/2023 00:52,0,MasterCard,City-34,Restaurant,57,Purchase at Merchant-2019
3180,1097,2029,94320.66,01/01/2023 00:52,1,American Express,City-43,Retail,54,Purchase at Merchant-2029
3181,1069,2036,48940.95,01/01/2023 00:53,1,Discover,City-2,Gas Station,31,Purchase at Merchant-2036
3182,1061,2002,42430.81,01/01/2023 00:53,1,American Express,City-23,Gas Station,69,Purchase at Merchant-2002
3183,1031,2013,4350.81,01/01/2023 00:53,1,American Express,City-42,Groceries,27,Purchase at Merchant-2013
3184,1029,2049,141.16,01/01/2023 00:53,0,Discover,City-45,Gas Station,24,Purchase at Merchant-2049
3185,1039,2029,983.31,01/01/2023 00:53,0,Discover,City-30,Online Shopping,19,Purchase at Merchant-2029
3186,1091,2049,7270.36,01/01/2023 00:53,0,MasterCard,City-41,Gas Station,31,Purchase at Merchant-2049
3187,1019,2014,36680.78,01/01/2023 00:53,1,American Express,City-5,Gas Station,43,Purchase at Merchant-2014
3188,1060,2016,1082.95,01/01/2023 00:53,0,MasterCard,City-5,Online Shopping,48,Purchase at Merchant-2016
3189,1008,2023,5931.55,01/01/2023 00:53,0,Discover,City-32,Restaurant,59,Purchase at Merchant-2023
3190,1072,2068,86850.64,01/01/2023 00:53,1,American Express,City-34,Gas Station,34,Purchase at Merchant-2068
3191,1053,2094,10900.73,01/01/2023 00:53,1,Discover,City-17,Retail,70,Purchase at Merchant-2094
3192,1054,2040,3433.76,01/01/2023 00:53,0,Visa,City-41,Restaurant,20,Purchase at Merchant-2040
3193,1072,2076,617.42,01/01/2023 00:53,0,American Express,City-20,Restaurant,20,Purchase at Merchant-2076
3194,1068,2063,8530.51,01/01/2023 00:53,1,American Express,City-18,Online Shopping,55,Purchase at Merchant-2063
3195,1018,2013,5088.55,01/01/2023 00:53,0,Visa,City-4,Restaurant,29,Purchase at Merchant-2013
3196,1050,2068,4091.78,01/01/2023 00:53,0,MasterCard,City-4,Travel,64,Purchase at Merchant-2068
3197,1032,2045,1025.65,01/01/2023 00:53,0,Discover,City-10,Retail,39,Purchase at Merchant-2045
3198,1033,2090,548.29,01/01/2023 00:53,0,Visa,City-47,Online Shopping,70,Purchase at Merchant-2090
3199,1027,2074,7129.09,01/01/2023 00:53,0,MasterCard,City-32,Online Shopping,67,Purchase at Merchant-2074
3200,1043,2037,33280.07,01/01/2023 00:53,1,American Express,City-17,Gas Station,60,Purchase at Merchant-2037
3201,1083,2071,96880.07,01/01/2023 00:53,1,American Express,City-50,Groceries,64,Purchase at Merchant-2071
3202,1011,2035,81310.84,01/01/2023 00:53,1,Discover,City-33,Gas Station,34,Purchase at Merchant-2035
3203,1058,2078,2884.38,01/01/2023 00:53,0,MasterCard,City-39,Restaurant,27,Purchase at Merchant-2078
3204,1048,2013,96990.99,01/01/2023 00:53,1,American Express,City-17,Retail,49,Purchase at Merchant-2013
3205,1012,2007,95390.34,01/01/2023 00:53,1,American Express,City-11,Retail,19,Purchase at Merchant-2007
3206,1069,2022,4925.41,01/01/2023 00:53,0,MasterCard,City-18,Restaurant,68,Purchase at Merchant-2022
3207,1093,2041,20020.95,01/01/2023 00:53,1,American Express,City-20,Online Shopping,55,Purchase at Merchant-2041
3208,1025,2097,40120.17,01/01/2023 00:53,1,Discover,City-15,Gas Station,50,Purchase at Merchant-2097
3209,1007,2050,1150.92,01/01/2023 00:53,0,Discover,City-29,Restaurant,31,Purchase at Merchant-2050
3210,1035,2024,1973.57,01/01/2023 00:53,0,Discover,City-39,Travel,24,Purchase at Merchant-2024
3211,1049,2045,184.12,01/01/2023 00:53,0,Discover,City-14,Travel,62,Purchase at Merchant-2045
3212,1087,2095,4356.61,01/01/2023 00:53,0,Discover,City-26,Retail,50,Purchase at Merchant-2095
3213,1078,2087,34950.85,01/01/2023 00:53,1,American Express,City-25,Online Shopping,25,Purchase at Merchant-2087
3214,1078,2069,8595.45,01/01/2023 00:53,0,American Express,City-28,Travel,52,Purchase at Merchant-2069
3215,1006,2071,6766.9,01/01/2023 00:53,0,Visa,City-4,Restaurant,21,Purchase at Merchant-2071
3216,1010,2077,4473.73,01/01/2023 00:53,0,American Express,City-19,Groceries,33,Purchase at Merchant-2077
3217,1025,2052,70370.04,01/01/2023 00:53,1,American Express,City-20,Gas Station,67,Purchase at Merchant-2052
3218,1098,2062,59650.64,01/01/2023 00:53,1,American Express,City-35,Groceries,35,Purchase at Merchant-2062
3219,1076,2076,4966.78,01/01/2023 00:53,0,American Express,City-49,Groceries,30,Purchase at Merchant-2076
3220,1093,2017,2053.57,01/01/2023 00:53,0,MasterCard,City-26,Gas Station,19,Purchase at Merchant-2017
3221,1086,2034,5616.97,01/01/2023 00:53,0,Visa,City-48,Groceries,47,Purchase at Merchant-2034
3222,1072,2002,3344.29,01/01/2023 00:53,0,Discover,City-30,Travel,24,Purchase at Merchant-2002
3223,1028,2088,99970.59,01/01/2023 00:53,1,American Express,City-8,Groceries,37,Purchase at Merchant-2088
3224,1062,2066,8038.5,01/01/2023 00:53,0,MasterCard,City-8,Restaurant,70,Purchase at Merchant-2066
3225,1027,2092,7772.28,01/01/2023 00:53,0,American Express,City-35,Restaurant,52,Purchase at Merchant-2092
3226,1043,2020,60730.56,01/01/2023 00:53,1,American Express,City-34,Gas Station,68,Purchase at Merchant-2020
3227,1039,2085,1574.28,01/01/2023 00:53,0,MasterCard,City-5,Travel,53,Purchase at Merchant-2085
3228,1002,2017,8100.56,01/01/2023 00:53,0,Discover,City-27,Gas Station,59,Purchase at Merchant-2017
3229,1028,2019,9388.02,01/01/2023 00:53,0,Visa,City-5,Groceries,31,Purchase at Merchant-2019
3230,1025,2049,92200.47,01/01/2023 00:53,1,Discover,City-34,Gas Station,20,Purchase at Merchant-2049
3231,1095,2073,83840.92,01/01/2023 00:53,1,American Express,City-11,Gas Station,39,Purchase at Merchant-2073
3232,1016,2095,88970.47,01/01/2023 00:53,1,American Express,City-48,Gas Station,65,Purchase at Merchant-2095
3233,1096,2035,43730.72,01/01/2023 00:53,1,American Express,City-32,Retail,37,Purchase at Merchant-2035
3234,1097,2007,14970.65,01/01/2023 00:53,1,American Express,City-46,Gas Station,40,Purchase at Merchant-2007
3235,1062,2093,3538.81,01/01/2023 00:53,0,Visa,City-29,Gas Station,19,Purchase at Merchant-2093
3236,1032,2082,650.1,01/01/2023 00:53,0,American Express,City-42,Restaurant,68,Purchase at Merchant-2082
3237,1090,2048,24130.07,01/01/2023 00:53,1,Discover,City-15,Gas Station,68,Purchase at Merchant-2048
3238,1078,2091,13900.84,01/01/2023 00:53,1,American Express,City-19,Retail,53,Purchase at Merchant-2091
3239,1091,2100,85380.96,01/01/2023 00:53,1,American Express,City-29,Gas Station,26,Purchase at Merchant-2100
3240,1027,2032,199.62,01/01/2023 00:53,0,Visa,City-30,Travel,49,Purchase at Merchant-2032
3241,1051,2087,585.23,01/01/2023 00:54,0,MasterCard,City-19,Travel,58,Purchase at Merchant-2087
3242,1031,2078,26670.38,01/01/2023 00:54,1,Discover,City-38,Gas Station,40,Purchase at Merchant-2078
3243,1071,2054,41530.89,01/01/2023 00:54,1,Discover,City-27,Online Shopping,61,Purchase at Merchant-2054
3244,1042,2091,1010.67,01/01/2023 00:54,0,Discover,City-29,Online Shopping,56,Purchase at Merchant-2091
3245,1100,2059,96510.16,01/01/2023 00:54,1,American Express,City-34,Gas Station,52,Purchase at Merchant-2059
3246,1037,2024,6272.11,01/01/2023 00:54,0,American Express,City-48,Restaurant,69,Purchase at Merchant-2024
3247,1049,2057,2590.08,01/01/2023 00:54,1,American Express,City-19,Online Shopping,63,Purchase at Merchant-2057
3248,1060,2046,6870.43,01/01/2023 00:54,1,American Express,City-24,Groceries,43,Purchase at Merchant-2046
3249,1069,2060,11730.63,01/01/2023 00:54,1,American Express,City-45,Gas Station,51,Purchase at Merchant-2060
3250,1084,2065,4474.84,01/01/2023 00:54,0,Discover,City-9,Gas Station,41,Purchase at Merchant-2065
3251,1046,2037,48610.68,01/01/2023 00:54,1,American Express,City-30,Retail,53,Purchase at Merchant-2037
3252,1040,2036,4678.91,01/01/2023 00:54,0,American Express,City-16,Travel,24,Purchase at Merchant-2036
3253,1034,2055,9140.15,01/01/2023 00:54,0,Visa,City-45,Restaurant,56,Purchase at Merchant-2055
3254,1047,2067,3830.13,01/01/2023 00:54,1,American Express,City-16,Gas Station,49,Purchase at Merchant-2067
3255,1066,2092,7492.74,01/01/2023 00:54,0,Discover,City-42,Online Shopping,35,Purchase at Merchant-2092
3256,1064,2030,2634.31,01/01/2023 00:54,0,Visa,City-41,Retail,50,Purchase at Merchant-2030
3257,1060,2040,23670.16,01/01/2023 00:54,1,American Express,City-41,Online Shopping,53,Purchase at Merchant-2040
3258,1013,2082,76850.04,01/01/2023 00:54,1,American Express,City-7,Online Shopping,61,Purchase at Merchant-2082
3259,1093,2012,5524.83,01/01/2023 00:54,0,Discover,City-41,Groceries,62,Purchase at Merchant-2012
3260,1061,2040,82070.27,01/01/2023 00:54,1,American Express,City-34,Gas Station,68,Purchase at Merchant-2040
3261,1098,2053,5633.58,01/01/2023 00:54,0,American Express,City-34,Travel,37,Purchase at Merchant-2053
3262,1041,2099,70020.34,01/01/2023 00:54,1,American Express,City-7,Retail,44,Purchase at Merchant-2099
3263,1027,2041,7078,01/01/2023 00:54,0,American Express,City-21,Retail,59,Purchase at Merchant-2041
3264,1048,2012,6967.42,01/01/2023 00:54,0,Visa,City-27,Travel,46,Purchase at Merchant-2012
3265,1041,2082,5745.95,01/01/2023 00:54,0,Discover,City-32,Online Shopping,34,Purchase at Merchant-2082
3266,1053,2011,3157.32,01/01/2023 00:54,0,Discover,City-21,Groceries,52,Purchase at Merchant-2011
3267,1006,2010,66800.42,01/01/2023 00:54,1,American Express,City-19,Groceries,27,Purchase at Merchant-2010
3268,1073,2094,70800.21,01/01/2023 00:54,1,American Express,City-8,Retail,28,Purchase at Merchant-2094
3269,1029,2031,31730.49,01/01/2023 00:54,1,American Express,City-14,Gas Station,30,Purchase at Merchant-2031
3270,1095,2012,17290.48,01/01/2023 00:54,1,American Express,City-22,Groceries,28,Purchase at Merchant-2012
3271,1019,2022,25620.66,01/01/2023 00:54,1,American Express,City-18,Gas Station,68,Purchase at Merchant-2022
3272,1003,2074,60920.40,01/01/2023 00:54,1,American Express,City-41,Online Shopping,52,Purchase at Merchant-2074
3273,1034,2008,3880.60,01/01/2023 00:54,1,Discover,City-50,Online Shopping,43,Purchase at Merchant-2008
3274,1071,2011,59000.56,01/01/2023 00:54,1,American Express,City-41,Retail,34,Purchase at Merchant-2011
3275,1075,2096,6469.37,01/01/2023 00:54,0,American Express,City-23,Restaurant,28,Purchase at Merchant-2096
3276,1075,2037,5983.35,01/01/2023 00:54,0,Discover,City-22,Gas Station,70,Purchase at Merchant-2037
3277,1093,2071,49740.09,01/01/2023 00:54,1,American Express,City-43,Gas Station,39,Purchase at Merchant-2071
3278,1054,2064,9126.63,01/01/2023 00:54,0,Discover,City-29,Gas Station,18,Purchase at Merchant-2064
3279,1038,2002,78350.43,01/01/2023 00:54,1,American Express,City-39,Online Shopping,37,Purchase at Merchant-2002
3280,1020,2055,5296.59,01/01/2023 00:54,0,American Express,City-30,Groceries,44,Purchase at Merchant-2055
3281,1026,2087,4933.32,01/01/2023 00:54,0,Discover,City-41,Restaurant,35,Purchase at Merchant-2087
3282,1043,2066,22440.57,01/01/2023 00:54,1,American Express,City-2,Gas Station,47,Purchase at Merchant-2066
3283,1030,2094,6600.54,01/01/2023 00:54,1,American Express,City-47,Gas Station,23,Purchase at Merchant-2094
3284,1049,2018,4637.85,01/01/2023 00:54,0,Discover,City-30,Gas Station,62,Purchase at Merchant-2018
3285,1073,2062,43950.78,01/01/2023 00:54,1,American Express,City-39,Groceries,65,Purchase at Merchant-2062
3286,1032,2064,1211.58,01/01/2023 00:54,0,American Express,City-47,Online Shopping,62,Purchase at Merchant-2064
3287,1064,2066,4151.62,01/01/2023 00:54,0,American Express,City-4,Retail,68,Purchase at Merchant-2066
3288,1071,2088,60330.84,01/01/2023 00:54,1,American Express,City-31,Gas Station,49,Purchase at Merchant-2088
3289,1084,2087,7501.57,01/01/2023 00:54,0,American Express,City-29,Groceries,36,Purchase at Merchant-2087
3290,1088,2069,10290.53,01/01/2023 00:54,1,American Express,City-42,Gas Station,26,Purchase at Merchant-2069
3291,1044,2090,9081.68,01/01/2023 00:54,0,Discover,City-4,Travel,42,Purchase at Merchant-2090
3292,1033,2016,95540.97,01/01/2023 00:54,1,Discover,City-20,Gas Station,41,Purchase at Merchant-2016
3293,1098,2052,1492.91,01/01/2023 00:54,0,American Express,City-41,Groceries,70,Purchase at Merchant-2052
3294,1063,2002,4854.7,01/01/2023 00:54,0,Visa,City-41,Retail,70,Purchase at Merchant-2002
3295,1093,2079,9525.94,01/01/2023 00:54,0,MasterCard,City-24,Restaurant,52,Purchase at Merchant-2079
3296,1083,2025,48550.36,01/01/2023 00:54,1,Discover,City-22,Online Shopping,52,Purchase at Merchant-2025
3297,1095,2096,5714.47,01/01/2023 00:54,0,American Express,City-14,Gas Station,69,Purchase at Merchant-2096
3298,1063,2001,2489.94,01/01/2023 00:54,0,American Express,City-2,Groceries,37,Purchase at Merchant-2001
3299,1059,2092,83100.86,01/01/2023 00:54,1,American Express,City-2,Gas Station,21,Purchase at Merchant-2092
3300,1022,2055,7624.33,01/01/2023 00:54,0,Visa,City-5,Retail,44,Purchase at Merchant-2055
3301,1094,2090,43740.57,01/01/2023 00:55,1,American Express,City-32,Gas Station,45,Purchase at Merchant-2090
3302,1046,2069,21170.24,01/01/2023 00:55,1,Discover,City-13,Retail,68,Purchase at Merchant-2069
3303,1022,2096,6891.95,01/01/2023 00:55,0,MasterCard,City-7,Gas Station,23,Purchase at Merchant-2096
3304,1018,2045,51580.73,01/01/2023 00:55,1,American Express,City-50,Groceries,27,Purchase at Merchant-2045
3305,1093,2032,59130.84,01/01/2023 00:55,1,American Express,City-17,Retail,35,Purchase at Merchant-2032
3306,1070,2095,2898.17,01/01/2023 00:55,0,American Express,City-7,Travel,40,Purchase at Merchant-2095
